	H174CON1	H174CON2	HNF4AOE1	HNF4AOE2	HNF4GOE1	HNF4GOE2
Cul3	2758.25419622737	2863.55321110654	2482.22212285814	2799.20038387803	2394.79188055734	2724.59296364113
Irs1	137.306943882475	137.188462741608	112.128722998906	95.7181841007994	274.301189740297	305.281465485697
Rhbdd1	1519.46287164063	1680.04677133566	1410.4034471333	1394.59168230583	1370.61536042311	1814.04246542946
Col4a4	3.02882964446637	4.09517799228679	2.19860241174326	1.11300214070697	7.12470622702071	39.7042368406253
Col4a3	3.02882964446637	3.07138349421509	5.49650602935816	4.45200856282788	6.23411794864312	24.7048584786113
Mff	1413.4538340843	1528.52518562104	1362.03419407495	1313.34252603422	1189.82593991246	1675.51879467439
Tm4sf20	2407.91956735076	2142.80188446406	3346.27287067325	4033.51975792206	1528.24948569594	1208.77343270348
Gm47791	8.07687905191031	11.2617394787887	2.19860241174326	6.67801284424182	0	16.7640111104862
Agfg1	1868.78789063575	1773.21207066018	1939.16732715756	1959.99676978497	2080.41421829005	2025.79839524613
Ccl20	59.5669830078386	39.9279854247962	58.2629639111965	83.4751605530227	49.872943589145	8.82316374236118
Pid1	39.3747853780628	17.4045064672189	6.59580723522979	12.2430235477767	16.0305890107966	17.6463274847224
Trip12	7827.50541118258	8695.08667212293	7308.15441663461	7293.50302805277	8148.88274715494	7214.70099212874
Fbxo36	392.738243899139	471.969263611053	315.499446085158	475.251914081876	181.680008789028	325.574742093128
A530032D15Rik	5.04804940744395	4.09517799228679	2.19860241174326	8.90401712565576	6.23411794864312	4.41158187118059
Sp140	11.1057086963767	1.0237944980717	3.29790361761489	2.22600428141394	5.34352967026553	0.882316374236118
Sp100	19.182587748287	38.9041909267245	10.9930120587163	54.5371048946415	4.45294139188794	0.882316374236118
Cab39	6313.0905889494	6492.90470677071	6286.90359637986	7116.53568768036	5415.66732081412	5771.23140387845
Itm2c	1934.41253293252	2243.13374527509	1377.42441095715	1647.24316824632	1288.68123881237	2320.49206424099
Gpr55	2.01921976297758	1.0237944980717	13.1916144704596	12.2430235477767	8.0152945053983	0
Spata3	5.04804940744395	1.0237944980717	5.49650602935816	11.1300214070697	5.34352967026553	0.882316374236118
2810459M11Rik	238.267932031354	346.042540348234	465.0044100837	480.816924785411	160.305890107966	153.523049117085
Psmd1	3016.7143258885	2825.67281467789	2940.63072570661	2803.65239244086	4100.26843365042	2665.47776656731
Armc9	95.912938741435	75.7607928573056	109.930120587163	109.074209789283	147.83765421068	79.4084736812507
B3gnt7	22.2114173927534	35.8328074325094	47.2699518524802	43.4070834875718	31.1705897432156	52.056666079931
Ncl	7174.28781785934	5721.98744972272	7845.71270630583	6001.30754269198	17407.4384891683	8799.34120025681
Ptma	15203.7152053397	12576.2916143127	14693.2599176802	11403.8199336836	25973.116550604	18435.1183232895
Pde6d	463.410935603354	518.040016024279	419.933060642963	401.793772795216	315.268250545666	403.218583025906
Cops7b	232.210272742422	212.949255598913	303.40713282057	276.024530895328	393.640019042894	255.871748528474
Dis3l2	473.507034418242	535.444522491498	497.983446259849	547.597053227829	558.398850542748	540.859937406741
Alppl2	51.4901039559282	68.5942313708038	171.490988115975	99.0571905229203	73.0282388269623	78.5261573070145
Alpi	2719.8890207308	3116.43045213025	5816.4026802668	8020.29342593442	1184.48241024219	2444.89867300828
Ecel1	5.04804940744395	6.14276698843019	5.49650602935816	0	12.4682358972862	4.41158187118059
Eif4e2	2162.58436614899	2113.11184401998	2112.85691768528	2138.07711229809	2293.26481682229	1885.51009174259
Efhd1	8.07687905191031	7.16656148650188	25.2839277350475	6.67801284424182	1.78117655675518	7.05853099388895
Gigyf2	2339.26609540952	2327.08489411697	2347.00807453593	2405.19762606776	2354.71540803034	2603.71562037079
Ngef	1015.66754077772	1080.10319546564	1175.15298907677	1001.70192663627	1174.68593918004	1428.47020988828
Neu2	8.07687905191031	14.3331229730038	15.3902168822028	26.7120513769673	9.79647106215348	3.52926549694447
Atg16l1	532.064407544592	556.944206951004	502.380651083336	579.874115308331	661.707090834548	659.972647928617
Dgkd	3070.22364960741	3216.76231294127	3639.78629264097	3448.08063191019	3227.49192084038	3542.50024255802
Usp40	509.852990151839	511.897249035849	563.941518612147	539.80603824288	579.77296922381	658.208015180144
Ugt1a7c	2057.58493847415	2261.56204624038	2430.55496618218	3459.21065331726	480.917670323898	1294.35812100439
Ugt1a6a	43.4132249040179	35.8328074325094	46.1706506466085	55.6501070353485	16.0305890107966	67.056044441945
Dnajb3	0	6.14276698843019	7.69510844110142	2.22600428141394	2.67176483513277	11.4701128650695
Ugt1a1	600.71787948583	739.179627607766	1063.02426607787	1512.56990922077	191.476479851182	409.394797645559
Mroh2a	57.547763244861	109.546011293672	124.221036263494	99.0571905229203	106.870593405311	146.464518123196
Hjurp	2271.62223334978	2262.58584073845	2161.22617074363	1904.34666274963	2477.61659044645	3731.31594664454
Arl4c	443.218737973578	366.518430309668	357.27289190828	281.589541598863	1183.59182196382	1057.89733270911
Sh3bp4	1645.66410682673	1693.35609981059	1307.06913378137	1151.95721563171	1760.69302635249	2038.15082448543
Agap1	1453.83822934386	1748.64100270646	1910.5854958049	2232.68229425818	1349.24124174205	1405.52998415814
Cops8	730.957554197883	706.418203669471	781.60315737473	789.118517761241	984.990635885613	674.972026290631
Mlph	1942.48941198443	2039.39864015882	1529.12797736744	1543.73396916057	1326.97653478261	2284.31709289731
Rab17	896.533574762045	1043.24659353506	1249.90547107605	1437.9987657934	450.63766885906	798.496318683687
Lrrfip1	6086.93797549591	6335.24035406767	4728.09448645389	4486.51162918979	6772.03326878318	7616.15494240617
Ramp1	19.182587748287	31.7376294402226	18.6881204998177	64.5541241610042	18.7023538459294	46.7627678345143
Ube2f	1031.82129888154	1035.05623755049	1061.924964872	1143.05319850606	1245.93300145025	1131.1295917707
Scly	334.180870772789	294.852815444649	328.691060555618	314.979605820072	333.970604391596	230.284573675627
Erfe	109.037867200789	110.569805791743	106.632216969548	64.5541241610042	183.461185345783	123.524292393057
Ilkap	549.227775529901	413.612977220966	569.438024641505	524.224008272983	696.440033691274	583.211123370074
Hes6	1933.40292305103	1888.90084894228	2150.23315868491	2506.4808208721	1765.14596774438	1917.27348121509
Per2	470.478204773776	706.418203669471	483.692530583518	554.275066072071	329.517662999708	951.137051426536
Traf3ip1	283.70037669835	278.472103475502	316.59874729103	314.979605820072	486.261199994163	364.396662559517
Asb1	162.547190919695	147.426407722324	228.654650821299	205.905396030789	336.642369226729	149.111467245904
Hdac4	699.659647871731	826.20215994386	781.60315737473	765.745472806395	870.104747974904	732.322590615978
Ndufa10	3088.39662747421	3095.95456216881	3228.64764164498	3651.76002365957	2661.96836407061	2373.43104669516
Cops9	1126.72462774149	1137.43568735766	911.320699667583	1257.69241899888	757.00003662095	795.849369560979
Gpc1	203.941196060735	235.472734556491	108.830819381292	110.18721192999	392.749430764517	502.038016940351
Ankmy1	2.01921976297758	6.14276698843019	4.39720482348653	12.2430235477767	1.78117655675518	5.29389824541671
Dusp28	126.201235186099	133.093284749321	144.008457969184	155.820299698976	159.415301829588	193.22728595771
Rnpepl1	2816.81156935372	2804.17313021838	3059.35525594075	3375.73549276424	2536.39541681937	2262.25918354141
Capn10	415.959271173381	383.922936776887	456.210000436727	430.731828453597	432.825903291508	399.689317528962
Gpr35	676.438620597489	746.346189094268	712.347181404817	779.101498494879	365.141194134811	704.970783014659
Aqp12	1.00960988148879	7.16656148650188	1.09930120587163	2.22600428141394	0.890588278377589	6.17621461965283
Kif1a	23.2210272742422	26.6186569498641	10.9930120587163	22.2600428141394	16.0305890107966	52.9389824541671
Crocc2	6.05765928893273	6.14276698843019	3.29790361761489	4.45200856282788	10.6870593405311	4.41158187118059
Sned1	41.3940051410404	49.1421359074415	42.8727470289936	32.2770620805021	54.3258849810329	94.4078520432647
Mterf4	242.306371557309	221.139611583487	205.569325497995	189.210363920185	272.520013183542	233.813839172571
Pask	127.210845067587	81.9035598457358	106.632216969548	97.9441883822133	163.868243221476	98.8194339144453
Ppp1r7	1071.19608425961	1091.36493494443	1185.04669992962	1203.15531410423	1472.14242415815	1022.60467773966
Ano7	15.1441482223318	22.5234789575774	29.6811325585341	47.8590920503997	3.56235311351035	11.4701128650695
Hdlbp	11894.2140138194	12855.7875122863	11610.8193364162	11808.9527129009	12884.1406232886	13927.3639673171
Farp2	423.026540343803	421.80333320554	486.990434201133	451.87886912703	356.235311351035	281.458923381322
Stk25	5333.76900390527	5128.18664084113	5122.7436193618	5615.09579986666	3936.40019042894	6102.100044217
Bok	1357.92529060242	1495.76376168275	1186.14600113549	1310.0035196121	1415.14477434199	2013.44596600682
Thap4	917.735382273309	928.58160975103	818.979398374365	902.644736113352	690.205915742631	971.430328033966
Atg4b	1256.96430245354	1349.3611484585	1414.80065195679	1362.31462022533	1046.44122709367	1226.4197601882
Dtymk	552.256605174368	450.469579151547	633.19749458206	488.60793977036	1095.42358240443	517.037395302365
Ing5	438.170688566135	395.184676255675	419.933060642963	392.88975566956	569.085909883279	376.749091798823
D2hgdh	634.03500557496	718.703737646332	650.786313876006	655.558260876405	402.54590182667	616.739145591047
Gal3st2	10.0960988148879	20.475889961434	197.874217056894	302.736582272296	8.90588278377589	5.29389824541671
Fam174a	511.872209914816	554.89661795486	480.394626965903	584.326123871159	311.705897432156	470.274627467851
St8sia4	247.354420964753	137.188462741608	155.0014700279	42.2940813468648	311.705897432156	148.229150871668
Slco4c1	6.05765928893273	9.21415048264528	12.0923132645879	4.45200856282788	30.280001464838	23.8225421043752
Ppip5k2	1611.33737085611	1296.12383455877	2432.75356859392	2356.22553187665	2337.79423074117	1370.23732918869
Gin1	51.4901039559282	51.1897249035849	69.2559759699128	74.571143427367	89.0588278377589	100.584066662917
Pam	6894.62588068694	7524.88956082698	4724.79658283627	4662.3659674215	4794.92729078494	4106.30040569489
Rnf152	951.052508362439	926.534020754887	936.60462740263	1362.31462022533	109.542358240443	337.044854958197
Pign	1099.46516094129	965.438211681611	950.895543078961	991.68490736991	785.498861529033	937.019989438758
Relch	2382.67932031354	2248.25271776545	2155.72966471427	2357.33853401736	1701.02361170119	2230.49579406891
Tnfrsf11a	1919.26838471019	2096.73113205084	1592.88744730799	1631.66113827642	1342.11653551503	1919.92043033779
Zcchc2	1031.82129888154	1108.76944141165	926.710916549785	873.706680454971	1172.01417434491	1353.47331807821
Phlpp1	614.852417826673	652.157095271672	563.941518612147	574.309104604796	569.085909883279	808.201798800284
Bcl2	206.970025705202	185.306804150977	208.86722911561	140.238269729078	274.301189740297	400.571633903198
Kdsr	387.690194491695	398.25605974989	433.124675113423	431.844830594304	467.558846148234	492.332536823754
Vps4b	5262.08670231957	5129.21043533921	4920.47219748142	5519.37761576586	4436.02021459877	4884.50344777115
Serpinb5	1343.79075226158	1190.67300125738	1593.98674851387	1534.82995203491	2115.14716114677	1420.52936252015
Serpinb11	2327.15077683166	2204.22955434837	1669.83853171901	1845.35754929216	3448.35781387802	4009.24560452892
Serpinb7	11.1057086963767	6.14276698843019	9.89371085284468	7.79101498494879	40.9670608053691	112.936495902223
Serpinb2	10.0960988148879	8.19035598457358	1.09930120587163	5.56501070353485	11.5776476189087	8.82316374236118
Serpinb8	84.8072300450583	74.7369983592339	64.8587711464263	80.1361541309018	75.700003662095	138.523670755071
Dsel	87.8360596895247	59.3800808881585	60.4615663229397	47.8590920503997	130.025888643128	102.34869941139
Tsn	1401.33851550644	1178.38746728052	1418.0985555744	1367.87963092887	1963.74715382258	1179.65699235369
Nifk	713.794186212574	441.255428668902	636.495398199675	652.219254454284	1219.21535309892	569.094061382296
Clasp1	1334.70426332818	1435.35988629652	1236.71385660559	1120.79315569192	1607.51184247155	1838.74732390807
Tfcp2l1	7420.6326289426	8826.13236787611	5871.36774056038	6024.68058764683	2526.59894575722	4610.98537175795
Ralb	2572.48597803344	2685.41296844206	2513.00255662255	2955.020683577	2319.09187689524	2595.77477300266
Tmem185b	261.488959305596	297.924198938864	402.344241349017	421.827811327942	402.54590182667	239.107737417988
Epb41l5	844.033860924628	908.105719789596	764.014338080784	671.140290846303	838.043569953311	943.196204058411
Ptpn4	568.410363278188	420.779538707468	621.105181317472	475.251914081876	766.796507683104	607.033665474449
Tmem177	150.43187234183	159.711941699185	150.604265204414	148.029284714027	168.321184613364	156.169998239793
Tmem37	150.43187234183	191.449571139407	140.710554351569	229.278440985636	114.885887910709	51.1743497056949
Dbi	8133.41720527369	7801.31407530634	8508.59133344643	9935.77011009112	4844.80023437408	5770.34908750421
3110009E18Rik	16.1537581038206	14.3331229730038	17.5888192939461	27.8250535176742	15.140000732419	26.4694912270836
Steap3	50.4804940744395	50.1659304055132	90.1426988814738	134.673259025543	35.6235311351035	68.8206771904172
Insig2	1825.37466573173	2038.37484566075	1464.26920622101	1396.81768658725	1099.87652379632	1405.52998415814
Ccdc93	2083.83479539286	2355.75114006298	2107.36041165592	2197.06622575556	1636.90125565801	1974.62404554043
Ddx18	771.341949457435	620.419465831449	831.071711638954	682.270312253372	1460.56477653925	740.263437984103
Actr3	19127.0592048051	20224.0365149083	20133.7015855389	22272.2858376872	14152.3383316983	15300.2482456285
Slc35f5	6203.04311186712	6732.47261931948	6948.68292231458	8719.2587702984	2958.53426077035	4585.39819690511
Gpr39	408.89200200296	382.899142278815	375.961012408098	411.810792061579	407.889431496936	463.216096473962
Lypd1	13.1249284593543	23.547273455649	1.09930120587163	1.11300214070697	4.45294139188794	11.4701128650695
Nckap5	11.1057086963767	18.4283009652906	68.1566747640412	123.543237618474	14.2494124540414	8.82316374236118
Mgat5	6202.03350198563	6801.06685069029	5981.29786114755	5364.67031820759	6568.08855303472	6642.95998162374
Ccnt2	1039.89817793345	1038.1276210447	788.19896460996	783.553507057707	870.104747974904	1616.40359760057
Rab3gap1	1583.06829417442	1552.07245907669	1652.24971242506	1590.48005907026	1603.05890107966	1733.75167537397
Zranb3	708.74613680513	578.443891410509	825.575205609595	727.903400022358	1207.63770548001	755.262816346117
R3hdm1	1242.8297641127	1317.62351901828	1181.748796312	1216.51133979272	1565.6541933878	1751.3980028587
Ubxn4	1781.96144082771	1809.04487809269	1775.37144748268	1892.10363920185	1723.28831866063	1916.39116484085
Mcm6	1063.11920520769	662.395040252389	1380.72231457477	729.016402163065	2946.95661315144	800.260951432159
Dars	1787.00949023516	1606.33356747449	1770.9742426592	1514.79591350219	2326.21658312226	2119.32393091516
Cd55	2268.59340370531	2045.54140714725	1462.07060380927	1576.01103124107	2355.60599630872	1618.16823034904
C4bp	79.7591806376143	47.0945469112981	105.532915763677	124.656239759181	26.7176483513277	7.94084736812507
Pfkfb2	762.255460524036	799.583502993996	694.758362110871	750.163442836498	706.236504753428	742.910387106812
Yod1	248.364030846242	237.520323552634	218.760939968455	227.052436704222	275.191778018675	314.104629228058
AA986860	1837.4899843096	1524.43000762876	2080.977182715	1886.53862849831	1959.2942124307	1310.23981574064
Fcamr	9.0864889333991	6.14276698843019	6.59580723522979	4.45200856282788	1.78117655675518	1.76463274847224
Pigr	13583.2913455502	13016.5232484836	10234.4942266649	14568.0850197135	2047.46245199008	4322.46791738274
Mapkapk2	3120.70414368185	3204.47677896441	3071.44756920534	3037.38284198932	2618.32953843011	2791.64900808308
Dyrk3	206.970025705202	162.7833251934	227.555349615428	174.741336090994	491.604729664429	380.278357295767
Eif2d	985.379244333058	865.106350870585	1045.43544678392	1097.42011073707	1123.92240731252	1063.19123095452
Rassf5	261.488959305596	245.710679537207	191.278409821664	188.097361779478	192.367068129559	229.402257301391
Ikbke	967.20626646626	909.129514287668	1177.35159148852	1216.51133979272	1277.99417947184	1375.53122743411
