gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Xkr4,27.89807338657785,0.008437064719490645,0.1561869845490078,-0.1733904324858231,0.8623445449770356,0.9797972944117821
Mrpl15,871.6161024393917,0.08116102004619112,0.16061393631735146,0.5560567974281353,0.578172027771582,0.9623661691801567
Lypla1,2304.2010543739675,0.41371406064271987,0.15836969794527522,2.407735737047357,0.016051795349723428,0.25748980339633565
Tcea1,1456.565497319634,0.07394199934029665,0.16324352433716277,0.4974010731531541,0.618906248962892,0.9647867336936191
Rgs20,11.37239213105122,0.10502519440113213,0.14806154103750238,0.7533143240027383,0.451261053246128,0.9496421418066944
Atp6v1h,1619.9088448869766,0.09077186610946324,0.1426888508571986,0.5839492868589031,0.5592544319296109,0.9623661691801567
Rb1cc1,1446.4734744618306,0.0976434064519915,0.13632957988374317,0.6814366773829436,0.4955952216884639,0.9574509540176206
Pcmtd1,1511.326086943275,-0.1400815110162796,0.1764198076234054,-0.798446512134567,0.4246114209558543,0.9447387162680687
Sntg1,5.580512568243729,-0.006389219632258857,0.11818909694878141,-0.3436430523120216,0.7311147432282235,0.9695139055795465
Rrs1,990.9645887096553,0.014972192281203228,0.18634340852062672,0.3342356999157517,0.7382017068488371,0.9695139055795465
Adhfe1,68.99242904790677,0.12658677404605623,0.194500698306278,0.52249467725862,0.6013259514983762,0.9623661691801567
Mybl1,90.54589064086642,-0.24494091947384314,0.19469983140873479,-0.9881979414062174,0.32305571617648926,0.9267931614660225
Vcpip1,1313.211747544508,-0.051522748566277185,0.13562162445419734,-0.38159797486985025,0.7027595865843419,0.9673119305076184
Sgk3,109.68639987275611,-0.05696698660937889,0.1925788694805315,-0.34893801699501614,0.7271358433793436,0.9689143335172354
Tcf24,363.3127482967823,-0.05437169584799098,0.193052367585109,-0.241222954543274,0.8093823209603555,0.97638621086415045
Cops5,1660.7085515508732,0.048240236310545324,0.15933185579193793,0.33550803561463677,0.7372418841037724,0.9695139055795465
Cspp1,398.80540259325386,-0.02267760713799266,0.18266505585932827,0.06562788541195658,0.9476740876177182,0.9951040862747517
Arfgef1,9474.778534429533,-0.043680453611015864,0.15155504871292652,-0.28402985662212227,0.7763875001872783,0.9721070524342968
Prex2,181.00073267577625,0.08382546443800483,0.1936283763783917,1.0003322842669418,0.3171497284499506,0.9203618662165738
Slco5a1,26.37489299972476,-0.008045266005069652,0.17213643863198974,1.4121979411542278,0.1578916865612823,0.7801622024175056
Ncoa2,1750.5166118386812,-0.013101997020121938,0.15618076764514044,-0.11094239007117924,0.911662030648064,0.9898135950235106
Tram1,2954.4348618948566,-0.03661563707032235,0.13375478490428047,-0.25548037493581993,0.798352099337196,0.9748726632382589
Lactb2,1056.669329265837,0.039422063550151674,0.15465421502823912,0.23292005214904823,0.8158234872671003,0.97638621086415045
Xkr9,21.435718035385385,0.4051402687197104,0.1690577396225387,1.7187524750435899,0.08565945253935354,0.6227413837849454
Terf1,364.96576477480954,-0.20677603634254496,0.17782241195952614,-0.9359900131298672,0.34927832968465355,0.9362748972987285
Rpl7,27426.326549488036,-0.07946573481828414,0.14081404078350446,-0.5527677912791638,0.5804224261910577,0.9623661691801567
Rdh10,3784.353253945277,-0.17032705314470978,0.18794603428998427,-0.7224332491827714,0.4700281509536866,0.9529002722001869
Stau2,577.8106561526083,-0.2325784496734147,0.1660674899135755,-1.331823479234731,0.18291820068104328,0.8195156194423162
Ube2w,708.0501330469508,0.06287828520317618,0.15641807828941798,0.39926589143108354,0.6896972966564708,0.9673119305076184
Eloc,820.3564024814334,-0.06748250138775785,0.16101383361218521,-0.4140068405857983,0.6788690971001918,0.9673119305076184
Tmem70,776.1158079316297,-0.05175229609043832,0.17145935733239306,-0.18350092323495332,0.8544049944372172,0.9789885506618301
Ly96,89.90596520960402,-0.13450502969095796,0.19426171917043633,-0.9455570582364928,0.34437455536581474,0.9347679677431392
Jph1,239.51051691465622,-0.12386499535292703,0.17822918966827941,-0.4890567122760227,0.6248015467523595,0.965203265019616
Gdap1,7.419098786527462,-0.06504535064887039,0.11517120121213008,-0.354478808875007,0.7229800824319214,0.967804075548434
Pkhd1,229.67990814083416,0.18200310292090507,0.19383432405479764,0.8137430906985194,0.4157921430315404,0.9441331339461017
Mcm3,805.7340240055669,0.026901001159972637,0.18110090845525692,0.8412631497926955,0.400200529856684,0.9441331339461017
