gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Terf2ip,532.2682271860835,-0.07639940575852908,0.16346107828933196,-0.30656104731774036,0.7591775065570168,0.8922965592033341
Mon1b,1053.5047814011627,-0.08054623592263846,0.1479014835607844,-0.5413760983422015,0.5882483782834016,0.792644383849525
Nudt7,574.4935906747461,-0.5120595610385823,0.18579024682561907,-2.446895996691478,0.014409241155957824,0.10993819367620848
Wwox,664.0712394314756,-0.12203102676564534,0.21160612588361902,-0.7081735026838706,0.47883751884007353,0.7182262796685278
Maf,750.144713572347,0.10438517328975871,0.1888298766240517,1.2228287732079486,0.22139437537456644,0.4909580292440257
Cdyl2,38.57046290443735,-0.2323561784023442,0.2651457342129855,-0.044778517889505515,0.9642838481549207,0.9844127408538642
Cmc2,316.82185370559876,-0.04994941428212299,0.20824849893555983,-0.036033018457863976,0.9712560311193799,0.9877585547982413
Cenpn,57.41725918670884,0.5455885153192143,0.26786628187919465,2.0281297418764836,0.04254700814421479,0.20219540869170116
Atmin,1407.6024736106933,-0.12899351133242878,0.15648441782014483,-0.7792096173048662,0.43585624576368864,0.6870981627727124
1700030J22Rik,44.49850772916129,-0.21396639205075715,0.26565726713802906,-0.4882453488065725,0.6253760667122676,0.8154127130474266
Gcsh,806.9225738211271,0.10007054828551465,0.23917327182582862,0.7451489823515308,0.4561816605696757,0.70063914294195
Bco1,29.90856780143644,-0.3408682445388471,0.2675578851122201,0.23852949457176342,0.8114704420527888,0.9190267418934659
Gan,1917.4806555856983,0.015643061813874544,0.1696468240239515,0.08340955702882737,0.9335258895839067,0.9724930136190032
Cmip,3891.022588959042,-0.24089690731448757,0.2182126620515914,-1.0998433886536714,0.2714003640159288,0.544301182381418
Plcg2,414.1849967452572,0.3080018793674303,0.1783406680705753,1.8093859559557277,0.07039106345982311,0.26365814163878054
Sdr42e1,992.7417458736311,-0.8026536389890042,0.24962842241379463,-3.104786623175936,0.001904163368101872,0.029953665807552574
